1939	5	8	AZORES:  ATLANTIC	37.053	-24.427	16	6.5	10	
1939	6	22	GHANA:  ACCRA	5.180	-.130	13	6.4	9	22
1939	8	15	CUBA: SANTA CLARA	22.200	-79.100		5.6	8	
1939	9	19	CHINA:  YUNNAN PROVINCE	24.400	102.500		5.5	7	2
1939	9	21	TURKEY	39.100	26.800		6.5	9	41
1939	11	21	TURKEY:  ERZINCAN	39.700	40.400	80	5.9	7	13
1939	11	21	AFGHANISTAN	36.300	70.600	220	6.9		
1939	12	21	INDONESIA:  CENTRTAL SULAWESI:  KALO,LUWUK,SULA I		123.000	150	8.0		
1939	12	26	TURKEY:  ERZINCAN	39.770	39.533	35	7.7	12	32700
1940	1	19	CHINA:  NEI MONGOL	42.700	121.300		6.0		
1940	4	6	CHINA:  YUNNAN PROVINCE	23.900	102.300		6.0	8	181
1940	5	7	TURKEY-CIS	41.700	43.800	19	6.0		16
1940	5	19	CALIFORNIA; MEXICO	32.733	-115.500	16	7.2	10	9
1940	5	24	PERU	-10.500	-77.000	60	8.2	10	179
1940	6	19	CHINA:  YUNNAN PROVINCE	24.400	102.500		5.5	7	2
1940	7	14	ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS	52.000	178.200	65	7.4		
1940	8	1	JAPAN:  W. HOKKAIDO ISLAND	44.200	139.500	10	7.5	9	
1940	8	5	CHINA:  LIAONING PROVINCE	40.200	122.000		5.8	8	
1940	10	4	CHILE:  NORTHERN	-22.000	-71.000	75	7.3		
1940	10	11	CHILE:  S	-41.500	-74.500	33	7.0		
1940	11	10	ROMANIA	45.800	26.800	150	7.3	10	1000
1941	1	11	YEMEN:  RAZIH	16.400	43.500		5.9	8	1200
1941	1	13	PAPUA NEW GUINEA:  BISMARCK SEA	-4.175	152.071	15	7.4		4
1941	2	9	CALIFORNIA:  NORTHERN	40.500	-125.250		6.6	6	
1941	2	16	IRAN:  MOHAMMADABAD	33.500	58.600		6.3		730
1941	4	15	MEXICO:  MICHOACAN, COLIMA, JALISCO	18.900	-102.900	60	7.9	7	
1941	5	5	CHINA:  HEILONGJIANG PROVINCE	47.000	127.200		6.0	8	132
1941	5	16	CHINA:  YUNNAN PROVINCE	23.600	99.400		7.0	9	
1941	6	26	INDIA:  ANDAMAN ISLANDS,MADRAS; SRI LANKA:  COLOMBO	12.500	92.500	55	7.6		
1941	9	10	TURKEY:  VAN, ERCIS	39.500	43.300	28	6.0	8	430
1941	10	8	CHINA:  SICHUAN PROVINCE	31.700	102.300		6.0	8	15
1941	11	12	TURKEY:  ERZINCAN	39.700	39.400	70	5.9	8	15
1941	11	18	JAPAN:  SHIKOKU	32.000	132.100	10	7.4		
1941	11	25	ATLANTIC OCEAN:  NORTHERN	37.417	-18.983		8.3	9	
1941	12	5	COSTA RICA-PANAMA	8.700	-83.200		7.6	4	6
1941	12	6	COSTA RICA-PANAMA	8.500	-84.000		6.9		
1941	12	16	TAIWAN	23.300	120.300		7.1		319
1941	12	26	CHINA:  YUNNAN PROVINCE	22.700	99.900		7.0	8	
1942	2	1	CHINA:  YUNNAN PROVINCE:  SIMAO	23.100	100.300		6.8	8	90
1942	4	8	PHILIPPINES:  MINDORO	13.500	121.000	25	7.8		
1942	5	14	ECUADOR:  GUAYAQUIL	-.750	-81.500	30	7.9	9	200
1942	5	22	COLOMBIA	4.600	-74.500	130	5.8		
1942	5	28	INDONESIA:  MINAHASSA PENINSULA		124.000	120	7.5		
1942	7	8	CHINA:  NEI MONGOL:  TONGLIAO	43.000	122.000		6.0	8	
1942	8	6	GUATEMALA:  NEAR S COAST	14.000	-91.000	50	7.9		
1942	8	24	PERU:  ICA, NAZCA	-15.000	-76.000	60	8.2	9	30
1942	8	27	ALBANIA:  PESHKOPIA, MAGELLARE	41.700	20.400	33	6.0	10	43
1942	11	10	SOUTH AFRICA:  PRINCE EDWARD ISLAND	-49.500	32.000	25	7.9		
1942	11	15	TURKEY:  BALIKESIR,BIGADIC	39.200	28.200		6.1	8	16
1942	12	20	TURKEY:  NIKSAR, ERBAA	40.900	36.500		7.3	10	1000
1942	12	29	BALKANS NW:  CROATIA	43.400	17.200	15	6.0	10	
1943	1	20	TURKEY:  HENDEK	40.800	30.500		6.6		285
1943	1	30	ECUADOR:  GUAYAQUIL	-2.100	-80.500	100	6.9	6	
1943	1	31	PERU:  YANACOA, PAMPAMARCA	-14.200	-71.500		5.0		75
1943	2	22	MEXICO:  GUERRERO: PARICUTIN VOLCANO FORMS	16.700	-101.500	60	7.5	7	11
1943	4	5	CHINA: XINJIANG WEIWUER ZIZHIQU PROVINCE	39.300	73.300		6.5		
1943	4	6	CHILE:  ILLAPEL	-30.750	-72.000	35	8.2		11
1943	4	16	ALGERIA:  MANSOURAH	36.100	4.500		5.0		
1943	5	25	PHILIPPINES:  E OF	7.500	128.000	33	8.1		
1943	6	9	INDONESIA:  S SUMATERA	-1.000	101.000	50	7.6		
1943	6	20	TURKEY:  HENDEK, ADAPAZARI	40.600	30.500	15	6.2	10	285
1943	6	21	CHINA:  SICHUAN PROVINCE	30.600	104.100		5.0	6	
1943	7	23	INDONESIA:   JAVA:  JOGYAKARTA	-9.500	110.000	90	8.1	8	213
1943	7	29	PUERTO RICO:  SAN JUAN	19.300	-67.500		7.8		
1943	9	6	AUSTRALIA:  MACQUARIE ISLAND	-53.000	159.000	25	7.9		
1943	9	10	JAPAN:  HONSHU:  S	35.300	133.900	10	7.4		1400
1943	9	14	NEW CALEDONIA:  LOYALTY ISLANDS	-22.000	171.000	50	7.5		
1943	9	14	KERMADEC ISLANDS:  S OF	-30.000	-177.000	60	7.6		
1943	10	23	MYANMAR (BURMA)	21.500	93.500		7.2		
1943	11	6	INDONESIA:  NEW GUINEA:  IRIAN JAYA:  ARU ISLANDS	-6.000	134.500	60	7.6		
1943	11	26	TURKEY:  LADIK, SAMSUN, HAVZA	41.000	33.700	33	7.6	11	4020
1943	11	28	RUSSIA:  KAMCHATKA	54.900	156.800	350	7.6		
1944	1	15	ARGENTINA:  SAN JUAN PROVINCE	-31.500	-68.500	50	7.8		8000
1944	2	1	TURKEY	41.400	32.700	33	7.4	10	2381
1944	3	9	CHINA:  XINJIANG PROVINCE	44.000	84.000		7.2		3
1944	3	22	INDONESIA:  FLORES	-8.500	123.500	220	7.5		
1944	5	25	PAPUA NEW GUINEA:  NEW IRELAND	-2.500	152.800	60	7.5		
1944	6	25	TURKEY:  USAK	38.900	29.300	33	6.0	8	21
1944	7	30	GREECE:  KAMPOS (LACONIA)	36.700	22.500	8	5.7	10	
1944	9	5	NEW YORK:  MASSENA	44.957	-74.723	12	5.6	8	
1944	9	27	CHINA:  XINJIANG	39.100	75.000		7.0		
1944	10	5	NEW CALEDONIA:  LOYALTY ISLANDS	-22.500	172.000	120	7.5		
1944	10	6	TURKEY:  AYVALIK	39.400	26.700		6.8	9	30
1944	11	24	VANUATU ISLANDS	-19.000	169.000	170	7.5		
1944	12	7	JAPAN:  OFF SOUTHEAST COAST KII PENINSULA	34.000	137.100	30	8.1		1223
1945	1	12	JAPAN:  HONSHU:  S	34.700	137.200		7.1		2306
1945	3	18	UGANDA:  MASARA		32.000		6.0	9	5
1945	3	20	TURKEY:  AELANA, CEYHAN, ADANA	37.400	35.800	60	6.0	7	300
1945	9	12	CAMEROON:  CONGO; CENTRAL AFRICAN REPUBLIC	2.500	15.600		6.2	8	
1945	9	23	CHINA:  HEBEI PROVINCE	39.500	119.000		6.3	8	17
1945	11	27	PAKISTAN:  MAKRAN COAST	24.500	63.000	15	8.0	10	4000
1945	12	28	PAPUA NEW GUINEA:  NEW BRITAIN	-6.000	150.000	60	7.8		
1946	2	12	ALGERIA:  HODNA MOUNTAINS	35.750	5.000		5.6	9	264
1946	2	21	TURKEY:  IIGIN, KONYA	38.200	31.800	60	5.6	8	12
1946	4	1	ALASKA:  UNIMAK ISLAND	53.492	-162.832	15	8.6	6	
1946	5	31	TURKEY:  USTUKRAN	39.300	41.200		5.9	8	840
1946	6	23	BRITISH COLUMBIA	49.870	-124.920		7.3		
1946	8	2	CHILE:  NORTHERN	-26.500	-70.500	60	7.9		2
1946	8	4	DOMINICAN REPUBLIC:  NORTHEASTERN COAST	19.250	-69.000	15	7.9		
1946	8	8	DOMINICAN REPUBLIC:  NORTHEASTERN COAST	19.500	-69.500	15	7.5		
1946	9	12	MYANMAR (BURMA)	23.900	96.200	60	7.5		
1946	9	12	MYANMAR (BURMA)	23.900	96.200	60	7.8		
1946	9	29	PAPUA NEW GUINEA:  NEW IRELAND	-4.500	153.500	60	7.7		
1946	9	30	PERU:  PISCO	-14.000	-76.250	70	7.0	7	
1946	11	2	KYRGYZSTAN	41.500	72.500	35	7.6	10	
1946	11	4	TURKMENISTAN	39.300	55.400	26	7.5		400
1946	11	10	PERU: JOCAIBAMBA,CERRO ANGASCHAJ,CERRO SILLAPATA	-8.500	-77.500	12	7.3	11	800
1946	12	4	TAIWAN	23.100	120.300		6.8	9	58
1946	12	20	JAPAN:  HONSHU:  S COAST	33.000	135.600	20	8.1		1362
1947	3	17	CHINA:  QINGHAI PROVINCE	33.300	99.500		7.7		
1947	3	25	NEW ZEALAND:  OFF COAST NORTH ISLAND	-38.850	178.870	12	7.1	4	
1947	3	26	CHINA:  YUNNAN PROVINCE	25.000	102.000		5.5	7	1
1947	4	10	CALIFORNIA	35.000	-116.600		6.4		
1947	5	6	PAPUA NEW GUINEA:  NEW BRITAIN	-6.500	148.500	33	7.3		
1947	5	17	NEW ZEALAND:  OFF COAST NORTH ISLAND	-38.420	178.880	12	6.9		
1947	6	7	CHINA:  SICHUAN PROVINCE	26.700	102.900		5.5	7	3
1947	7	29	INDIA-CHINA	28.500	94.000	60	7.9		
1947	8	5	PAKISTAN:  GWADAR	25.500	63.000		7.6		
1947	8	6	ALGERIA	37.000	8.000		5.3	9	3
1947	9	23	IRAN:  DUSTABAD	33.400	58.700		6.9		500
1947	10	6	GREECE:  S:  PYLIA (MESSINIA)	37.000	22.000	28	6.9	9	3
1947	11	1	PERU:  SATIPO,ANDAMARCA,ACOBAMBA,LA MERCED,VICTOC	-10.500	-75.000	100	7.3	10	233
1947	11	4	W. HOKKAIDO ISLAND, JAPAN	43.800	141.000	33	7.0		
1948	1	24	PHILIPPINES:  PANAY, ILOILO CITY, ANTIQUE	10.500	122.000	33	8.3	9	72
1948	2	9	GREECE:  DODECANESE ISLANDS	35.500	27.000	30	7.1	10	
1948	3	1	INDONESIA:  SERAM	-3.000	127.500	60	7.9		
1948	4	22	GREECE:  VASILIKI (LEUKAS)	38.532	20.425	15	6.5	10	2
1948	5	11	PERU:  AREQUIPA,MOQUEGUA,TACNA,TORATA,QUELLAVECO	-17.400	-71.000	60	7.1	10	1
1948	5	14	ALASKA:  ALASKA PENINSULA	54.500	-161.000	25	7.5		
1948	5	25	CHINA:  SICHUAN PROVINCE	29.500	100.500	18	7.3	10	800
1948	5	28	PERU:  CANETE	-13.100	-76.200	55	6.8	7	4
1948	6	2	INDONESIA:  OFF NORTHWEST COAST	6.000	95.000		6.2		
1948	6	27	CHINA:  YUNNAN PROVINCE	26.400	99.700		6.8	8	110
1948	6	28	JAPAN:  FUKUI	36.500	136.000	20	7.3		5131
1948	6	30	GREECE:  TSOUKALADES-KALAMITSI (LEUKAS)	38.500	20.500	33	6.4	11	6
1948	9	8	TONGA ISLANDS	-21.000	-174.000	25	7.9		
1948	10	5	TURKMENISTAN:  ASHKHABAD	37.950	58.320	18	7.3	10	110000
1948	10	8	CHINA:  GUIZHOU PROVINCE	27.400	104.000		5.8	8	3
1948	12	4	MEXICO:  MARIA MADRE ISLAND	22.000	-106.000		6.9		4
1948	12	26	CHILE:  ANTOFAGASTA	-22.500	-69.000	100	7.0	7	
1949	2	23	CHINA:  XINJIANG PROVINCE	42.000	84.000		7.3	9	21
1949	3	4	AFGHANISTAN:  HINDU-KUSH, WEST PUNJAB	36.000	70.500	230	7.5	8	
1949	4	13	WASHINGTON	47.167	-122.617		7.0	8	8
1949	4	20	CHILE:  ANGOL, TRAIGUEN	-38.000	-73.500	70	7.3		57
1949	4	24	IRAN:  MAKHL-E-NAKHODA,BANDAR ABBAS,BAZAAR	27.280	56.460	100	6.3		
1949	5	9	INDONESIA:  BANDA ACEH	5.000	95.000		6.7		
1949	7	10	TAJIKISTAN	39.200	70.800	16	7.4	10	3500
1949	7	23	GREECE:  CHIOS, OENOUSSAE; TURKEY: KARABURUN	38.580	26.230		6.7	9	7
1949	8	4	ECUADOR:  PELILEO	-1.400	-78.500	10	6.7	10	
1949	8	5	ECUADOR	-1.500	-78.200	60	6.8		6000
1949	8	6	TONGA ISLANDS	-18.500	-174.500	70	7.5		
1949	8	17	TURKEY: KARLIOVA	39.000	40.500		6.8	10	320
1949	8	22	CANADA:  QUEEN CHARLOTTE ISLANDS	53.620	-133.270	25	8.1		
1949	9	5	PHILIPPINES:  N LUZON	17.000	121.500	80	6.4		
1949	10	19	PAPUA NEW GUINEA:  BISMARCK SEA	-5.500	154.000	60	7.5		
1949	11	13	CHINA:  SICHUAN PROVINCE	30.300	102.500		5.5		
1949	12	17	CHILE:  TIERRA DEL FUEGO	-54.000	-71.000	33	7.8		1
1949	12	17	CHILE:  TIERRA DEL FUEGO	-54.000	-71.000	33	7.8		3
1949	12	29	PHILIPPINES:  LUZON:  E	17.000	121.630		7.2	8	
1950	1	30	CHILE:  SOUTHERN	-53.500	-71.500	33	7.0	6	
1950	2	2	CHINA:  YUNNAN PROVINCE	21.700	100.100		7.0		
1950	2	28	RUSSIA:  SEA OF OKHOTSK	46.000	144.000	340	7.9	6	
1950	3	14	N. NEW ZEALAND	-37.800	177.200		5.8		
1950	5	16	PERU	-15.000	-69.500	250	7.9		
1950	5	21	PERU:  CUSCO	-13.500	-72.000		6.0		83
1950	6	19	INDONESIA:  JAVA:  GRESIK	-6.000	113.000		6.5	7	16
1950	8	3	VENEZUELA: EL TOCUYO	10.500	-68.000	8	6.8		100
1950	8	5	ECUADOR	-1.500	-78.200	60	6.8	11	
1950	8	15	INDIA-CHINA	28.500	96.500	33	8.6	11	1530
1950	9	13	CHINA:  YUNNAN PROVINCE	23.500	103.100		5.8	8	
1950	10	5	COSTA RICA-NICARAGUA	11.000	-85.000	60	7.7		
1950	10	8	INDONESIA:  SERAM	-3.800	128.300	60	7.6		
1950	10	23	GUATEMALA:  SAN MARCOS	14.310	-91.917	65	7.5		
1950	11	2	INDONESIA:  BANDA SEA	-6.500	129.500	60	8.1		
1950	11	8	SOLOMON ISLANDS:  SOLOMON SEA	-10.000	159.500	33	7.3		
1950	11	17	MEXICO:  GUERRERO	16.500	-100.400		6.8	11	
1950	12	2	VANUATU ISLANDS	-18.250	167.500	60	7.8		
1950	12	9	CHILE-ARGENTINA	-23.500	-67.500	100	8.0	7	1
1950	12	10	PERU:  ICA,CHIMBOTE,HUARAZ,CAJAMARCA,CUZCO,MOQUEGUA	-14.250	-75.750	80	7.0		4
1950	12	14	TONGA ISLANDS	-19.500	-176.000	200	7.7	6	
1950	12	14	MEXICO:  ACAPULCO	16.480	-98.220	50	7.5	5	
1951	3	19	PHILIPPINES	9.500	127.300		7.8		
1951	5	6	EL SALVADOR:  JUCUAPA	13.000	-87.800	100	6.5		1100
1951	5	16	PERU	-15.000	-69.500	250	7.9		
1951	7	9	MEXICO:  OAXACA:  MIAHIATLAN	16.100	-96.800	50	6.2		1
1951	8	3	NICARAGUA:  GULF OF FONSECA:  POTOSI	13.000	-87.500	100	6.0		
1951	8	6	NICARAGUA:  GULF OF FONSECA:  JINOTEGA	13.000	-87.500	100	5.5		
1951	8	13	TURKEY:  KURSUNLU	40.800	33.400		6.7	9	50
1951	8	21	HAWAII	19.700	-156.000	60	6.9		
1951	10	22	TAIWAN	23.800	121.700	21	7.3		68
1951	11	18	CHINA:  TIBET (XIZANG PROVINCE)	31.100	91.400	25	7.5		
1951	11	24	TAIWAN	22.900	121.500		7.5		17
1951	12	8	INDIAN OCEAN:  S	-34.000	57.000	25	7.9		
1951	12	21	CHINA:   YUNNAN PROVINCE	26.700	100.000		6.3	9	
1952	1	3	TURKEY:  PASINLER (HASANKALE), ERZURUM	39.900	41.700		6.0	8	103
1952	2	26	PERU-BOLIVIA	-14.100	-69.900		7.5		
1952	3	4	JAPAN:  HOKKAIDO	42.150	143.850	45	8.1	9	33
1952	3	9	JAPAN:  HOKKAIDO	41.700	142.500		7.1		
1952	3	19	PHILIPPINES:  BUTUAN	9.500	127.250		7.8	7	
1952	6	19	CHINA:  YUNNAN PROVINCE	22.700	99.800		6.5	8	
1952	7	13	VANUATU ISLANDS	-18.500	169.250	260	6.8		
1952	7	21	CALIFORNIA:  KERN COUNTY	35.000	-119.017	16	7.7	11	12
1952	8	22	CALIFORNIA:  KERN COUNTY	35.333	-118.917	16	5.8	8	2
1952	9	30	CHINA: SICHUAN PROVINCE	28.300	102.200		6.8	9	
1952	10	8	CHINA:  SHANXI PROVINCE	39.000	112.700		5.5	8	
1952	10	22	TURKEY:  CEYHAN,MISIS	36.500	35.500		5.0	7	20
1952	11	4	RUSSIA:  KAMCHATKA PENINSULA	52.755	160.057	22	9.0	7	
1952	12	8	CHINA:  YUNNAN PROVINCE	22.900	99.700		5.8	8	
1953	1	25	HAITI	18.400	-73.400		5.7		2
1953	2	12	IRAN:  TORUD	35.400	55.100		6.4		970
1953	2	15	PERU:  LIMA	-12.000	-77.500		5.5		
1953	3	17	RUSSIA:  N. KURIL ISLANDS	50.000	156.500		5.8		
1953	3	18	TURKEY:  YENICE, ONON	40.000	27.500		7.5		1070
1953	4	23	PAPUA NEW GUINEA:  SOLOMON ISLANDS	-4.449	152.868	35	7.4		
1953	5	3	CHINA:  YUNNAN PROVINCE	24.200	103.200		5.0	7	
1953	5	6	CHILE:  CHILLAN, CONCEPCION	-36.500	-72.500	60	7.6	10	9
1953	5	31	DOMINICAN REPUBLIC: PUERTO PLATA	19.800	-70.700	33	7.2		
1953	7	2	VANUATU ISLANDS	-19.000	169.000	223	7.5		
1953	8	11	GREECE:  ASPROGERAKAS (KEPHALLENIA)	38.100	20.600	33	6.8	9	
1953	8	12	GREECE:  LIXOURI-ARGOSTOLI (KEPHALLENIA)	38.300	20.800		7.2	10	476
1953	9	10	CYPRUS:  PAPHOS	35.000	32.500		6.5	10	40
1953	9	14	FIJI ISLANDS	-18.300	178.200	33	6.4		2
1953	11	4	SOLOMON ISLANDS	-13.189	166.516	35	7.5		
1953	11	25	JAPAN:  KASHIMA	34.000	141.700	60	7.4		1
1953	12	7	CHILE:  NORTHERN	-22.100	-68.700	128	7.4		3
1953	12	12	OFF COAST OF PERU	-3.400	-80.600	30	7.4	9	6
1954	2	5	MEXICO:  CHIAPAS	17.300	-92.600	100	6.2		6
1954	2	11	CHINA:  GANSU PROVINCE	39.000	101.300		7.3	10	
1954	2	28	AUSTRALIA:  ADELAIDE:  S	-34.900	138.700	4	5.4	8	
1954	3	21	MYANMAR; INDIA:  CALCUTTA, CUTTACK, BHAGALPUR	24.500	95.300	180	7.4		
1954	3	29	SPAIN	37.000	-3.500	640	7.0		
1954	4	20	GREECE	39.800	22.100		7.0		25
1954	4	29	ATLANTIC OCEAN:  NORTHERN	29.500	-29.500		7.5		
1954	4	30	GREECE:  SOPHADES (KARDITSA)	39.300	22.200		7.0	10	31
1954	6	17	CHINA:  ANHUI PROVINCE	31.600	116.600		5.3	6	
1954	7	2	PHILIPPINES:  LUZON:  SORSOGON, BACON, LEGASPI	13.000	123.900		6.8	9	13
1954	7	6	NEVADA:  FALLON	39.400	-118.500		6.8		
1954	7	31	CHINA: NEI MONGOL	38.800	104.200		7.0		
1954	8	20	IRAN:  TONBAK,KANGAN,SABAKHI,AKHTAR	27.500	52.000		5.0		1
1954	8	23	NEVADA:  STILLWATER RANGE	39.600	-118.500		6.8	12	
1954	9	9	ALGERIA:  ORLEANSVILLE	36.283	1.467		6.7	11	1243
1954	9	9	ALGERIA:  EL ASNAM	36.000	1.500		6.7	11	
1954	9	9	ALGERIA:  EL ASNAM	36.000	1.500		6.0	10	
1954	10	24	CHINA:  SICHUAN PROVINCE	29.400	104.800		5.0	7	
1954	11	2	INDONESIA:  SUMABAWA:  BIMA,RABA	-8.000	119.000		6.8	8	
1954	11	18	JAPAN:  HONSHU:  MIYAGI PREFECTURE	38.900	142.200	30	6.5		
1954	12	16	NEVADA:  DIXIE VALLEY	39.300	-118.200		7.0	10	
1955	2	27	KERMADEC ISLANDS	-28.000	-175.500	60	7.8		
1955	3	31	PHILIPPINES:  MINDANAO:  LANAO,OZAMIZ,COTABATO	8.100	123.200	96	7.6	8	400
1955	4	4	NICARAGUA:  MANAGUA	13.000	-87.000		6.2		
1955	4	14	CHINA:  SICHUAN PROVINCE	30.000	101.800		7.5	9	39
1955	4	15	CHINA:  XINJIANG PROVINCE	39.900	74.600		7.0	9	
1955	4	19	GREECE:  DRAKIA-AGRIA (MAGNESIA)	39.400	23.100	33	6.2	10	8
1955	4	19	CHILE	-30.000	-72.000	30	7.1	6	
1955	4	21	GREECE:  AEGEAN SEA	39.500	23.000		6.0	10	7
1955	4	24	CHINA:  XINJIANG PROVINCE	44.200	83.600		6.5		
1955	5	17	INDIA:  LITTLE NICOBAR ISLAND	6.500	94.000		7.3		
1955	6	7	CHINA:  YUNNAN PROVINCE	26.500	101.100		6.0	8	
1955	7	16	TURKEY:  SOKE, AYDIN	37.500	27.000		6.8	9	4
1955	7	20	COLOMBIA-ECUADOR	.200	-78.400		6.0		
1955	9	1	COSTA RICA	10.000	-84.500		5.8		10
1955	9	8	SOLOMON ISLANDS:  FAURO ISLAND	-6.900	155.700	33	6.5		
1955	9	12	EGYPT:  NILE DELTA	32.200	29.600		6.3		22
1955	9	23	CHINA:  YUNNAN PROVINCE	26.600	101.800	10	6.8	9	
1955	10	1	CHINA:  SICHUAN PROVINCE	29.900	101.400		5.8	7	
1955	10	10	PAPUA NEW GUINEA:  BISMARCK SEA	-5.000	152.500	33	7.3		
1956	1	8	MEXICO:  GUERRERO	17.000	-99.500		6.5		
1956	1	8	CHILE	-19.000	-70.000		7.1	5	
1956	1	10	TONGA ISLANDS	-20.000	-175.000		7.7		
1956	1	12	HUNGARY	47.500	19.300		5.8		2
1956	1	16	ECUADOR	-.500	-80.500		7.3	9	
1956	1	24	NICARAGUA:  PUERTO SAMOZA	12.200	-86.700		7.3		
1956	2	20	TURKEY:  ESKISEHIR	40.000	30.500		5.8	8	4
1956	3	2	NEW ZEALAND:  NORTH ISLAND	-38.900	175.700		5.3	7	
1956	3	16	LEBANON:  LITANI	35.500	35.500		5.8		148
1956	5	23	FIJI ISLANDS	-15.000	-179.000	430	7.5		
1956	6	9	AFGHANISTAN:  KABUL	35.100	67.500	60	7.6		100
1956	7	9	GREECE:  DODECANESE	36.900	26.000	20	7.8	9	53
1956	7	9	GREECE:  AEGEAN SEA	36.800	25.200		6.8		
1956	7	16	MYANMAR (BURMA)	22.200	95.700	39	7.0		38
1956	7	18	INDONESIA:  BANDA SEA	-5.500	130.000	190	7.5		
1956	7	21	INDIA:  ANJAR, BHUJ, GANDHIDHAM, KANDLA	23.000	70.000		6.1	9	156
1956	8	12	JAPAN:  IZU PENINSULA	33.800	138.800	50	6.5		
1956	8	19	CHINA:  SHANXI PROVINCE	37.800	114.000		5.0	7	
1956	10	11	RUSSIA:  KURIL ISLANDS	46.000	150.500	110	7.6	7	
1956	10	31	IRAN:  BASTAK	27.200	54.400		6.8		347
1956	11	2	GREECE:  VOLOS-AGRIA (MAGNESIA)	39.500	23.000		5.7	8	
1956	12	31	CHINA:  HEBEI PROVINCE	40.500	115.500		5.0	6	
1957	2	20	TUNISIA:  SIDI ABID,SIDI TOUIL (LA MEDJA),CAILLOUX	36.200	8.900		5.6		13
1957	2	23	TAIWAN:  HUALIEN, TAIPEI	23.900	121.600	69	7.2		11
1957	3	8	GREECE:  STEPHANOVIKION-VELESTNON (MAGNESIA)	39.400	22.800		7.0	10	2
1957	3	9	ALASKA	51.292	-175.629	33	8.6		
1957	3	22	ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS	55.000	-165.200		7.5	5	
1957	4	14	SAMOA ISLANDS	-15.500	-173.000	60	7.5		
1957	4	16	INDONESIA:  JAVA SEA	-4.600	107.100	600	7.5		
1957	4	24	TURKEY	36.000	28.500		6.9		
1957	4	25	TURKEY:  FETHIYE (LYCIA, ASIA MINOR)	36.400	28.700	18	7.1	10	18
1957	5	26	TURKEY:  ABANT	40.700	30.900		7.1	9	500
1957	6	10	CHINA:  SHANXI PROVINCE	38.000	112.500		5.0	6	
1957	6	22	INDONESIA:  NEW GUINEA:  IRIAN JAYA	-1.500	137.000	33	7.3		
1957	6	27	RUSSIA:  CHITA	56.200	116.400	15	7.6	10	
1957	7	2	IRAN:  HAZANDERAN, ABEGARM	36.100	52.700	14	6.6	9	1100
1957	7	28	MEXICO:  ACAPULCO,MEXICO CITY	16.500	-99.100	25	7.9	7	65
1957	7	29	CHILE:  ANTOFAGASTA	-23.500	-71.500	33	7.0	3	
1957	9	24	PHILIPPINES	5.500	127.500	60	7.6		
1957	9	28	FIJI ISLANDS	-20.400	-178.500	549	7.5		
1957	10	26	INDONESIA:  KALIMANTAN ISLAND	-2.000	116.000		6.0		
1957	11	29	BOLIVIA:  S	-21.000	-66.000	170	7.8		
1957	12	4	MONGOLIA	45.500	99.500	33	8.1	11	30
1957	12	13	IRAN:  FARSINAJ	34.300	47.800		7.1		1200
1957	12	17	SOLOMON ISLANDS:  SANTA CRUZ ISLANDS	-12.300	166.700	120	7.8		
1958	1	15	PERU: AREQUIPA	-16.500	-72.000	60	7.3	9	28
1958	1	19	COLOMBIA-ECUADOR	1.500	-79.500	60	7.6	9	111
1958	2	7	CHINA:  SICHUAN PROVINCE	31.500	104.000		6.2	7	
1958	3	11	JAPAN:  RYUKYU ISLANDS	25.000	125.000	70	7.5		
1958	4	21	INDONESIA:  SUMATRA:  BENGKULU	-4.500	104.000	200	6.7		
1958	7	10	ALASKA:  LITUYA BAY	58.370	-136.665	35	7.8	11	
1958	7	26	PERU:  S	-13.500	-69.000	620	7.5		
1958	8	16	IRAN:  FIRUZABAD	34.400	47.900	20	6.7		132
1958	9	4	CHILE-ARGENTINA	-33.785	-70.112		6.8		7
1958	9	25	CHINA:  GUANGXI PROVINCE	22.500	109.500		5.8	7	
1958	10	20	INDONESIA:  JAVA:  MALANG	-9.500	112.500	100	6.7	8	8
1958	11	4	EAST PACIFIC RIDGE	-50.000	-115.000		6.1		
1958	11	6	RUSSIA:  KURIL ISLANDS:  S	44.530	148.540	40	8.3	10	
1959	2	7	PERU-ECUADOR	-4.000	-81.500	19	7.4	7	
1959	4	5	FRANCE:  ST PAUL D'UBAYE,JAUSIERS,CEILLAC,VARS	44.000	6.800		5.5	8	
1959	4	9	RUSSIA:  S. KURIL ISLANDS	44.300	149.000	40	5.0		
1959	4	25	TURKEY:  KOYCEGIZ, MUGLA	37.000	28.700		6.3	8	
1959	4	26	TAIWAN:  TAIPEI	24.780	122.700	150	7.5		2
1959	5	4	RUSSIA:  NEAR EAST COAST OF KAMCHATKA	52.500	159.500	60	8.2	10	1
1959	5	24	MEXICO:  OAXACA;	17.000	-96.300	100	6.8		
1959	6	14	BOLIVIA-NORTHERN CHILE	-20.369	-68.000	112	7.5		1
1959	6	18	RUSSIA:  NEAR KAMCHATKA	53.900	160.500	15	7.0	10	
1959	7	2	CHINA:  HENAN PROVINCE	31.800	115.300		5.0	6	
1959	8	10	CHINA:  SHAANXI PROVINCE	35.600	110.900		5.4	7	
1959	8	15	TAIWAN	22.180	121.130	60	7.0		16
1959	8	17	SOLOMON ISLANDS	-7.500	156.000		7.3		
